fsc_adj,chl_adj,pe_adj
"-33086.166666666664",-18783.083333333332,-39860.666666666664
"-21187.166666666664",-17274.083333333332,-37444.666666666664
"-33998.166666666664",-19530.083333333332,-40681.666666666664
"-34835.166666666664",-24948.083333333332,-42201.666666666664
"-28665.166666666664",-16186.083333333332,-42510.666666666664
"-32201.166666666664",-20068.083333333332,-42457.666666666664
"-33107.166666666664",-19983.083333333332,-42766.666666666664
"-37049.166666666664",-17519.083333333332,-41881.666666666664
"-37774.166666666664",-14900.083333333332,-40734.666666666664
"-28899.166666666664",-21183.083333333332,-41886.666666666664
"-24355.166666666664",-15380.083333333332,-41081.666666666664
"-28745.166666666664",-20090.083333333332,-39742.666666666664
"-36985.166666666664",-14628.083333333332,-39460.666666666664
"-32270.166666666664",-21007.083333333332,-43332.666666666664
561.8333333333358,15749.916666666668,-38916.666666666664
"-34419.166666666664",-19423.083333333332,-40473.666666666664
"-34339.166666666664",-21194.083333333332,-41476.666666666664
"-38174.166666666664",-21828.083333333332,-36329.666666666664
"-37721.166666666664",-21370.083333333332,-37806.666666666664
"-36313.166666666664",-14276.083333333332,-38676.666666666664
"-15550.166666666664",-7418.083333333332,-41742.666666666664
"-3043.1666666666642",10235.916666666668,-40756.666666666664
"-32542.166666666664",-20292.083333333332,-42073.666666666664
"-38974.166666666664",-19754.083333333332,-41113.666666666664
"-20067.166666666664",-20127.083333333332,-38142.666666666664
"-33683.166666666664",-19647.083333333332,-41316.666666666664
"-34857.166666666664",-21044.083333333332,-40644.666666666664
"-27417.166666666664",-22884.083333333332,-39758.666666666664
"-32286.166666666664",-15050.083333333332,-42057.666666666664
"-34211.166666666664",-21663.083333333332,-42329.666666666664
"-30643.166666666664",-18554.083333333332,-40292.666666666664
"-6969.166666666664",6944.916666666668,-41486.666666666664
"-33491.166666666664",-22260.083333333332,-40814.666666666664
"-20094.166666666664",-16282.083333333332,-43508.666666666664
"-4318.166666666664",8949.916666666668,-40905.666666666664
"-24489.166666666664",-22335.083333333332,-40750.666666666664
"-27406.166666666664",-20079.083333333332,-42548.666666666664
"-25486.166666666664",-16788.083333333332,-43924.666666666664
"-36030.166666666664",-19834.083333333332,-40484.666666666664
"-29593.166666666664",-24831.083333333332,-42473.666666666664
"-36222.166666666664",-15892.083333333332,-40345.666666666664
"-36489.166666666664",-20250.083333333332,-40212.666666666664
"-1897.1666666666642",1728.9166666666679,-40446.666666666664
"-20569.166666666664",1739.9166666666679,-39161.666666666664
"-2238.1666666666642",3259.916666666668,-39881.666666666664
"-36553.166666666664",-16671.083333333332,-40974.666666666664
"-30686.166666666664",-14052.083333333332,-40532.666666666664
"-4857.166666666664",11109.916666666668,-38985.666666666664
8908.833333333336,23397.916666666668,-35038.666666666664
"-28942.166666666664",-21332.083333333332,-39481.666666666664
"-32766.166666666664",-21812.083333333332,-41662.666666666664
"-40547.166666666664",-22426.083333333332,-43668.666666666664
"-20499.166666666664",-20287.083333333332,-41012.666666666664
"-35134.166666666664",-17578.083333333332,-40878.666666666664
"-37945.166666666664",-23460.083333333332,-39140.666666666664
"-28526.166666666664",-23455.083333333332,-40430.666666666664
"-27257.166666666664",-20532.083333333332,-41513.666666666664
"-34147.166666666664",-15327.083333333332,-41134.666666666664
"-41390.166666666664",-16714.083333333332,-37801.666666666664
"-35155.166666666664",-16079.083333333332,-40078.666666666664
"-38857.166666666664",-20959.083333333332,-39758.666666666664
"-36579.166666666664",-19039.083333333332,-40580.666666666664
"-7433.166666666664",-4420.083333333332,-41060.666666666664
"-3982.1666666666642",7248.916666666668,-40660.666666666664
"-9459.166666666664",-2676.083333333332,-41337.666666666664
"-17321.166666666664",-18964.083333333332,-41556.666666666664
"-27331.166666666664",-15743.083333333332,-40569.666666666664
"-33822.166666666664",-19402.083333333332,-41486.666666666664
"-22905.166666666664",-14660.083333333332,-43817.666666666664
"-35406.166666666664",-17700.083333333332,-40788.666666666664
"-27742.166666666664",-16932.083333333332,-39262.666666666664
"-35822.166666666664",-12959.083333333332,-38772.666666666664
"-39891.166666666664",-14708.083333333332,-44217.666666666664
"-36835.166666666664",-17140.083333333332,-40846.666666666664
"-25977.166666666664",-17274.083333333332,-41204.666666666664
"-35406.166666666664",-13348.083333333332,-40292.666666666664
"-23091.166666666664",-15588.083333333332,-40697.666666666664
"-23449.166666666664",-12938.083333333332,-40990.666666666664
"-32985.166666666664",-16607.083333333332,-41092.666666666664
"-3161.1666666666642",9888.916666666668,-39844.666666666664
"-17763.166666666664",-16404.083333333332,-41428.666666666664
"-34942.166666666664",-15919.083333333332,-40841.666666666664
"-39550.166666666664",-19706.083333333332,-40628.666666666664
"-32830.166666666664",-19844.083333333332,-41630.666666666664
"-25342.166666666664",-20506.083333333332,-42137.666666666664
"-32633.166666666664",-18319.083333333332,-41860.666666666664
1532.8333333333358,-17748.083333333332,-40276.666666666664
"-569.1666666666642",11381.916666666668,-40249.666666666664
"-4115.166666666664",8437.916666666668,-42729.666666666664
"-34281.166666666664",-19610.083333333332,-42836.666666666664
"-38686.166666666664",-17962.083333333332,-42073.666666666664
"-21651.166666666664",-21519.083333333332,-41097.666666666664
"-30675.166666666664",-20260.083333333332,-42958.666666666664
"-32697.166666666664",-24580.083333333332,-39908.666666666664
"-2590.1666666666642",8373.916666666668,-41198.666666666664
"-18782.166666666664",-16063.083333333332,-41236.666666666664
"-36345.166666666664",-17658.083333333332,-41081.666666666664
"-34334.166666666664",-19604.083333333332,-42313.666666666664
"-34905.166666666664",-20266.083333333332,-39854.666666666664
"-28473.166666666664",-17434.083333333332,-38846.666666666664
"-39065.166666666664",-20543.083333333332,-41572.666666666664
"-31651.166666666664",-18159.083333333332,-41246.666666666664
"-37513.166666666664",-20298.083333333332,-40905.666666666664
"-20329.166666666664",-22644.083333333332,-41497.666666666664
"-5454.166666666664",6891.916666666668,-40116.666666666664
"-35385.166666666664",-22863.083333333332,-41449.666666666664
"-32595.166666666664",-22751.083333333332,-42628.666666666664
"-3545.1666666666642",6805.916666666668,-40212.666666666664
"-25385.166666666664",-15087.083333333332,-39102.666666666664
"-5203.166666666664",6955.916666666668,-41577.666666666664
"-18313.166666666664",-207.08333333333212,-40564.666666666664
"-32115.166666666664",-17268.083333333332,-41924.666666666664
"-2734.1666666666642",5957.916666666668,-38014.666666666664
"-32761.166666666664",-15268.083333333332,-41545.666666666664
"-30473.166666666664",-16260.083333333332,-41897.666666666664
"-30105.166666666664",-15748.083333333332,-42100.666666666664
"-36131.166666666664",-18031.083333333332,-36510.666666666664
"-25657.166666666664",-21812.083333333332,-40356.666666666664
"-1934.1666666666642",6784.916666666668,-41657.666666666664
"-36606.166666666664",-20122.083333333332,-41257.666666666664
"-31891.166666666664",-17823.083333333332,-42585.666666666664
"-32537.166666666664",-18111.083333333332,-38841.666666666664
"-38425.166666666664",-21204.083333333332,-43108.666666666664
"-21294.166666666664",-11524.083333333332,-26244.666666666664
"-36542.166666666664",-20644.083333333332,-41342.666666666664
"-30510.166666666664",-18287.083333333332,-42633.666666666664
"-21294.166666666664",-17151.083333333332,-40681.666666666664
"-29715.166666666664",-17082.083333333332,-39988.666666666664
"-32467.166666666664",-16740.083333333332,-39054.666666666664
"-2489.1666666666642",5328.916666666668,-42633.666666666664
"-31758.166666666664",-22794.083333333332,-36569.666666666664
"-31443.166666666664",-19231.083333333332,-40964.666666666664
"-27017.166666666664",-20218.083333333332,-38740.666666666664
"-30537.166666666664",-7604.083333333332,-39972.666666666664
"-36563.166666666664",-20580.083333333332,-42660.666666666664
"-31502.166666666664",-19316.083333333332,-38164.666666666664
"-1390.1666666666642",539.9166666666679,-40713.666666666664
"-25417.166666666664",-18639.083333333332,-41017.666666666664
"-33865.166666666664",-20410.083333333332,-40926.666666666664
"-37182.166666666664",-19210.083333333332,-41049.666666666664
"-37465.166666666664",-18420.083333333332,-40068.666666666664
"-32014.166666666664",-19471.083333333332,-39732.666666666664
"-31369.166666666664",-18164.083333333332,-41444.666666666664
"-38649.166666666664",-22015.083333333332,-39886.666666666664
"-6110.166666666664",8939.916666666668,-42046.666666666664
"-25838.166666666664",-18666.083333333332,-39716.666666666664
"-27571.166666666664",-18900.083333333332,-42793.666666666664
"-38377.166666666664",-20500.083333333332,-41406.666666666664
"-29923.166666666664",-15242.083333333332,-41033.666666666664
"-32979.166666666664",-22767.083333333332,-40478.666666666664
"-34585.166666666664",-20186.083333333332,-41310.666666666664
"-30782.166666666664",-20287.083333333332,-41033.666666666664
"-20777.166666666664",-13727.083333333332,-42212.666666666664
"-5539.166666666664",4112.916666666668,-42457.666666666664
"-33593.166666666664",-16068.083333333332,-40036.666666666664
"-32435.166666666664",-16842.083333333332,-40393.666666666664
"-42003.166666666664",-22554.083333333332,-39700.666666666664
"-18686.166666666664",-15092.083333333332,-40628.666666666664
"-37502.166666666664",-14570.083333333332,-43758.666666666664
"-36867.166666666664",-19668.083333333332,-40153.666666666664
"-26627.166666666664",-12858.083333333332,-44217.666666666664
"-33374.166666666664",-11050.083333333332,-40286.666666666664
"-32537.166666666664",-19690.083333333332,-39700.666666666664
"-34115.166666666664",-16906.083333333332,-40462.666666666664
"-29790.166666666664",-23050.083333333332,-40324.666666666664
"-20334.166666666664",-16500.083333333332,-39588.666666666664
"-22137.166666666664",-19364.083333333332,-38681.666666666664
"-36841.166666666664",-19434.083333333332,-41988.666666666664
"-39763.166666666664",-19930.083333333332,-39300.666666666664
"-1459.1666666666642",4891.916666666668,-35220.666666666664
"-35075.166666666664",-23066.083333333332,-42633.666666666664
"-21353.166666666664",-22708.083333333332,-42174.666666666664
"-32782.166666666664",-23023.083333333332,-42057.666666666664
"-33513.166666666664",-19167.083333333332,-40910.666666666664
"-27662.166666666664",-15514.083333333332,-41993.666666666664
"-37315.166666666664",-19108.083333333332,-42361.666666666664
"-34915.166666666664",-19183.083333333332,-41449.666666666664
9297.833333333336,21573.916666666668,-35966.666666666664
"-23827.166666666664",-18362.083333333332,-42718.666666666664
"-36083.166666666664",-20404.083333333332,-40569.666666666664
"-32286.166666666664",-18532.083333333332,-40926.666666666664
"-22814.166666666664",-22303.083333333332,-44217.666666666664
"-31193.166666666664",-19930.083333333332,-41124.666666666664
"-31395.166666666664",-17866.083333333332,-39065.666666666664
"-10281.166666666664",2053.916666666668,-40692.666666666664
9841.833333333336,2475.916666666668,-30814.666666666664
"-34238.166666666664",-20575.083333333332,-39502.666666666664
"-29630.166666666664",-15636.083333333332,-41929.666666666664
"-7401.166666666664",1467.9166666666679,-37956.666666666664
"-36467.166666666664",-19188.083333333332,-44100.666666666664
"-26249.166666666664",-20596.083333333332,-41913.666666666664
"-31667.166666666664",-21876.083333333332,-40622.666666666664
"-33662.166666666664",-17418.083333333332,-40745.666666666664
"-23859.166666666664",-18095.083333333332,-40857.666666666664
"-27251.166666666664",-16879.083333333332,-40644.666666666664
"-26030.166666666664",-21183.083333333332,-41076.666666666664
"-33166.166666666664",-20484.083333333332,-40286.666666666664
"-39497.166666666664",-21167.083333333332,-40526.666666666664
"-33971.166666666664",-18282.083333333332,-41689.666666666664
7254.833333333336,-8895.083333333332,-37225.666666666664
"-33331.166666666664",-20826.083333333332,-41460.666666666664
"-35337.166666666664",-13231.083333333332,-41854.666666666664
"-25673.166666666664",-15663.083333333332,-40644.666666666664
"-31534.166666666664",-15407.083333333332,-39806.666666666664
"-29865.166666666664",-21135.083333333332,-41273.666666666664
"-38611.166666666664",-17140.083333333332,-41556.666666666664
"-5667.166666666664",4453.916666666668,-38564.666666666664
"-36041.166666666664",-22842.083333333332,-42265.666666666664
"-29897.166666666664",-15748.083333333332,-41534.666666666664
"-3123.1666666666642",10565.916666666668,-39561.666666666664
"-8963.166666666664",-431.0833333333321,-39785.666666666664
"-36318.166666666664",-19567.083333333332,-41977.666666666664
3772.8333333333358,1643.9166666666679,-42425.666666666664
"-21139.166666666664",-23023.083333333332,-41625.666666666664
"-26558.166666666664",-15588.083333333332,-41273.666666666664
"-34398.166666666664",-22852.083333333332,-42340.666666666664
"-23257.166666666664",-23546.083333333332,-41305.666666666664
"-31390.166666666664",-17775.083333333332,-43353.666666666664
"-35401.166666666664",-18799.083333333332,-40846.666666666664
"-35865.166666666664",-20458.083333333332,-44142.666666666664
"-22713.166666666664",-19023.083333333332,-39668.666666666664
"-38921.166666666664",-22836.083333333332,-37998.666666666664
"-32254.166666666664",-21034.083333333332,-42297.666666666664
"-33219.166666666664",-22308.083333333332,-41145.666666666664
"-32211.166666666664",-12698.083333333332,-36836.666666666664
"-31518.166666666664",-18719.083333333332,-41502.666666666664
812.8333333333358,9312.916666666668,-40825.666666666664
"-35603.166666666664",-19754.083333333332,-37812.666666666664
"-33897.166666666664",-15988.083333333332,-40628.666666666664
"-19598.166666666664",-19300.083333333332,-39636.666666666664
"-20318.166666666664",1200.9166666666679,-41604.666666666664
"-33769.166666666664",-21626.083333333332,-41502.666666666664
"-38414.166666666664",-20079.083333333332,-41273.666666666664
"-27145.166666666664",-14783.083333333332,-40345.666666666664
"-5561.166666666664",2277.916666666668,-38692.666666666664
"-32787.166666666664",-23658.083333333332,-41774.666666666664
"-33945.166666666664",-17050.083333333332,-41625.666666666664
"-6915.166666666664",10283.916666666668,-42468.666666666664
"-22329.166666666664",-17231.083333333332,-40238.666666666664
"-34910.166666666664",-16762.083333333332,-41001.666666666664
"-31955.166666666664",-23412.083333333332,-41662.666666666664
"-36819.166666666664",-20138.083333333332,-40116.666666666664
"-37123.166666666664",-20911.083333333332,-41593.666666666664
"-2393.1666666666642",10480.916666666668,-39204.666666666664
"-29214.166666666664",-16804.083333333332,-40409.666666666664
"-12089.166666666664",-4500.083333333332,-42430.666666666664
"-36355.166666666664",-17428.083333333332,-41524.666666666664
"-34547.166666666664",-22111.083333333332,-38665.666666666664
"-5939.166666666664",9381.916666666668,-40985.666666666664
"-31022.166666666664",-19807.083333333332,-40382.666666666664
"-35582.166666666664",-19695.083333333332,-39262.666666666664
"-26366.166666666664",-22842.083333333332,-41556.666666666664
"-33961.166666666664",-18740.083333333332,-40292.666666666664
"-31406.166666666664",-9124.083333333332,-41358.666666666664
"-22729.166666666664",-16570.083333333332,-40638.666666666664
"-34729.166666666664",-20340.083333333332,-39625.666666666664
"-19913.166666666664",-7279.083333333332,-33774.666666666664
"-39097.166666666664",-18362.083333333332,-41518.666666666664
"-29075.166666666664",-23908.083333333332,-40276.666666666664
"-22473.166666666664",-18484.083333333332,-41102.666666666664
"-36606.166666666664",-13962.083333333332,-41374.666666666664
"-3097.1666666666642",12571.916666666668,-39401.666666666664
"-31433.166666666664",-17466.083333333332,-40905.666666666664
"-34137.166666666664",-19204.083333333332,-40638.666666666664
"-28233.166666666664",-19764.083333333332,-40484.666666666664
"-41422.166666666664",-16367.083333333332,-39977.666666666664
"-34659.166666666664",-18100.083333333332,-41438.666666666664
"-37161.166666666664",-19274.083333333332,-41470.666666666664
"-39433.166666666664",-18943.083333333332,-41156.666666666664
"-35411.166666666664",-17167.083333333332,-42356.666666666664
"-21278.166666666664",-18282.083333333332,-40926.666666666664
"-25283.166666666664",-21903.083333333332,-42254.666666666664
"-32995.166666666664",-16698.083333333332,-40190.666666666664
"-32494.166666666664",-14074.083333333332,-41577.666666666664
"-29694.166666666664",-19604.083333333332,-36521.666666666664
"-32787.166666666664",-23786.083333333332,-40841.666666666664
"-33171.166666666664",-19860.083333333332,-41049.666666666664
"-33411.166666666664",-21764.083333333332,-37849.666666666664
"-40574.166666666664",-16554.083333333332,-38990.666666666664
"-34857.166666666664",-21130.083333333332,-40158.666666666664
"-35715.166666666664",-21658.083333333332,-40596.666666666664
"-37875.166666666664",-16767.083333333332,-43822.666666666664
"-27891.166666666664",-22522.083333333332,-39838.666666666664
"-8377.166666666664",6757.916666666668,-40777.666666666664
"-33470.166666666664",-20127.083333333332,-40750.666666666664
"-37630.166666666664",-22644.083333333332,-40350.666666666664
"-36809.166666666664",-23258.083333333332,-40862.666666666664
"-24531.166666666664",-18842.083333333332,-41881.666666666664
"-33342.166666666664",-20122.083333333332,-41422.666666666664
"-36745.166666666664",-19583.083333333332,-40377.666666666664
"-40243.166666666664",-23482.083333333332,-43625.666666666664
"-34131.166666666664",-18831.083333333332,-43449.666666666664
"-38185.166666666664",-19300.083333333332,-39481.666666666664
"-2563.1666666666642",8517.916666666668,-39113.666666666664
"-38451.166666666664",-22212.083333333332,-41572.666666666664
"-7177.166666666664",1312.9166666666679,-41166.666666666664
"-36547.166666666664",-18271.083333333332,-37780.666666666664
"-5561.166666666664",1797.9166666666679,-41108.666666666664
"-25395.166666666664",-16906.083333333332,-39390.666666666664
"-38313.166666666664",-21759.083333333332,-39246.666666666664
"-19091.166666666664",-21338.083333333332,-41609.666666666664
"-24894.166666666664",-18639.083333333332,-41833.666666666664
"-30366.166666666664",-13823.083333333332,-40622.666666666664
"-4307.166666666664",-10964.083333333332,-43033.666666666664
"-23934.166666666664",-17754.083333333332,-39860.666666666664
"-39198.166666666664",-17764.083333333332,-41748.666666666664
6732.833333333336,33221.91666666667,-31908.666666666664
"-7161.166666666664",-8495.083333333332,-37870.666666666664
"-31470.166666666664",-21028.083333333332,-40345.666666666664
"-37235.166666666664",-22292.083333333332,-39582.666666666664
"-18542.166666666664",-23524.083333333332,-41017.666666666664
"-6019.166666666664",4709.916666666668,-39614.666666666664
"-24979.166666666664",-23034.083333333332,-41220.666666666664
"-19721.166666666664",-16186.083333333332,-41865.666666666664
"-32729.166666666664",-15882.083333333332,-41870.666666666664
"-28521.166666666664",-20986.083333333332,-42244.666666666664
"-19603.166666666664",-20820.083333333332,-41737.666666666664
"-41086.166666666664",-17684.083333333332,-40633.666666666664
"-24830.166666666664",-15663.083333333332,-41198.666666666664
"-22787.166666666664",-22420.083333333332,-40030.666666666664
"-31342.166666666664",-16884.083333333332,-42921.666666666664
"-33054.166666666664",-19498.083333333332,-40094.666666666664
"-707.1666666666642",9477.916666666668,-36297.666666666664
"-34035.166666666664",-20180.083333333332,-39918.666666666664
"-37326.166666666664",-15375.083333333332,-42142.666666666664
"-34526.166666666664",-20463.083333333332,-41097.666666666664
9142.833333333336,-20010.083333333332,-37524.666666666664
"-28409.166666666664",-19764.083333333332,-39694.666666666664
"-39641.166666666664",-17807.083333333332,-40574.666666666664
"-12019.166666666664",-18287.083333333332,-43476.666666666664
"-32734.166666666664",-21407.083333333332,-41412.666666666664
"-25918.166666666664",-18746.083333333332,-41278.666666666664
"-25497.166666666664",-17871.083333333332,-37326.666666666664
"-38910.166666666664",-10708.083333333332,-38772.666666666664
"-39241.166666666664",-19396.083333333332,-42526.666666666664
"-39001.166666666664",-19338.083333333332,-40884.666666666664
"-38430.166666666664",-22682.083333333332,-43449.666666666664
"-14857.166666666664",11808.916666666668,-41758.666666666664
"-38329.166666666664",-22367.083333333332,-42537.666666666664
"-29769.166666666664",-18506.083333333332,-40612.666666666664
"-28654.166666666664",-22202.083333333332,-42990.666666666664
"-27481.166666666664",-19722.083333333332,-39620.666666666664
"-39886.166666666664",-23332.083333333332,-42686.666666666664
"-33321.166666666664",-15642.083333333332,-40905.666666666664
"-24371.166666666664",-22986.083333333332,-40596.666666666664
"-28787.166666666664",-21775.083333333332,-42350.666666666664
"-34659.166666666664",-19668.083333333332,-40148.666666666664
"-31113.166666666664",-20623.083333333332,-40862.666666666664
"-7198.166666666664",-708.0833333333321,-42169.666666666664
"-27817.166666666664",-18148.083333333332,-42265.666666666664
"-38238.166666666664",-19951.083333333332,-38788.666666666664
"-34942.166666666664",-20084.083333333332,-42537.666666666664
"-37251.166666666664",-20650.083333333332,-42180.666666666664
"-33731.166666666664",-18639.083333333332,-39054.666666666664
"-24275.166666666664",-21226.083333333332,-39086.666666666664
"-39635.166666666664",-21828.083333333332,-40569.666666666664
"-39609.166666666664",-11754.083333333332,-41321.666666666664
"-26137.166666666664",-18404.083333333332,-40708.666666666664
"-35273.166666666664",-15039.083333333332,-39636.666666666664
"-18366.166666666664",-22772.083333333332,-41657.666666666664
"-36857.166666666664",-21258.083333333332,-40606.666666666664
"-23646.166666666664",-22292.083333333332,-40521.666666666664
"-32921.166666666664",-20794.083333333332,-41289.666666666664
"-32526.166666666664",-24159.083333333332,-40478.666666666664
"-36809.166666666664",-15546.083333333332,-40158.666666666664
"-39806.166666666664",-24159.083333333332,-42030.666666666664
"-20681.166666666664",-17295.083333333332,-42900.666666666664
"-27321.166666666664",-15210.083333333332,-39966.666666666664
"-32537.166666666664",-23263.083333333332,-41198.666666666664
"-33817.166666666664",-13871.083333333332,-40137.666666666664
"-39475.166666666664",-18527.083333333332,-40921.666666666664
"-9438.166666666664",13024.916666666668,-40137.666666666664
"-27315.166666666664",-19588.083333333332,-41012.666666666664
"-32617.166666666664",-19983.083333333332,-39033.666666666664
"-31577.166666666664",-20063.083333333332,-41129.666666666664
"-35187.166666666664",-20372.083333333332,-40089.666666666664
"-28654.166666666664",-20474.083333333332,-39870.666666666664
"-25065.166666666664",-21306.083333333332,-43204.666666666664
"-1038.1666666666642",13749.916666666668,-38377.666666666664
"-30825.166666666664",-22548.083333333332,-39876.666666666664
"-31118.166666666664",-15946.083333333332,-42260.666666666664
"-787.1666666666642",13808.916666666668,-39310.666666666664
"-40057.166666666664",-21199.083333333332,-41070.666666666664
"-29950.166666666664",-19583.083333333332,-40798.666666666664
"-24505.166666666664",-18303.083333333332,-40756.666666666664
"-30137.166666666664",-18026.083333333332,-40180.666666666664
"-3006.1666666666642",9835.916666666668,-39358.666666666664
"-15406.166666666664",-16794.083333333332,-39054.666666666664
"-4185.166666666664",9707.916666666668,-38958.666666666664
"-27854.166666666664",-17439.083333333332,-42297.666666666664
"-28825.166666666664",-23002.083333333332,-39977.666666666664
"-28542.166666666664",-24559.083333333332,-37572.666666666664
"-30222.166666666664",-19178.083333333332,-39097.666666666664
"-16574.166666666664",-20735.083333333332,-41060.666666666664
"-35283.166666666664",-19423.083333333332,-39764.666666666664
"-29849.166666666664",-18682.083333333332,-41182.666666666664
"-32334.166666666664",-20479.083333333332,-39081.666666666664
"-34505.166666666664",-21471.083333333332,-39876.666666666664
"-31102.166666666664",-19924.083333333332,-39102.666666666664
"-37513.166666666664",-21327.083333333332,-41876.666666666664
"-32451.166666666664",-20287.083333333332,-42009.666666666664
"-4062.1666666666642",8261.916666666668,-39913.666666666664
"-10041.166666666664",2421.916666666668,-39513.666666666664
"-35486.166666666664",-15492.083333333332,-41380.666666666664
"-27598.166666666664",-17226.083333333332,-42334.666666666664
"-40569.166666666664",-22442.083333333332,-40574.666666666664
"-22953.166666666664",-16303.083333333332,-41161.666666666664
"-28003.166666666664",-23295.083333333332,-43166.666666666664
5430.833333333336,-21151.083333333332,-38964.666666666664
"-38654.166666666664",-20170.083333333332,-42649.666666666664
"-35582.166666666664",-18090.083333333332,-37833.666666666664
"-29273.166666666664",-18719.083333333332,-39246.666666666664
"-33475.166666666664",-18122.083333333332,-37881.666666666664
"-16478.166666666664",-14591.083333333332,-41081.666666666664
"-37294.166666666664",-22410.083333333332,-41396.666666666664
"-31683.166666666664",-24756.083333333332,-42846.666666666664
"-33214.166666666664",-21204.083333333332,-41268.666666666664
"-28121.166666666664",-22612.083333333332,-41822.666666666664
"-32782.166666666664",-18863.083333333332,-42046.666666666664
"-35993.166666666664",-18383.083333333332,-40052.666666666664
"-33097.166666666664",-18650.083333333332,-39753.666666666664
"-36425.166666666664",-14756.083333333332,-39604.666666666664
"-35897.166666666664",-22031.083333333332,-42334.666666666664
"-7385.166666666664",6565.916666666668,-42788.666666666664
"-34814.166666666664",-18900.083333333332,-39230.666666666664
"-3406.1666666666642",592.9166666666679,-40665.666666666664
"-29459.166666666664",-18602.083333333332,-41486.666666666664
"-25326.166666666664",-19956.083333333332,-41273.666666666664
"-7406.166666666664",10704.916666666668,-40660.666666666664
"-32910.166666666664",-24671.083333333332,-41012.666666666664
"-38110.166666666664",-21727.083333333332,-43534.666666666664
"-35454.166666666664",-18607.083333333332,-39428.666666666664
"-29171.166666666664",-19172.083333333332,-40910.666666666664
"-13897.166666666664",-17999.083333333332,-41641.666666666664
"-30366.166666666664",-14980.083333333332,-40036.666666666664
"-36537.166666666664",-22719.083333333332,-40537.666666666664
"-8398.166666666664",5744.916666666668,-40596.666666666664
"-35897.166666666664",-12895.083333333332,-40825.666666666664
"-33347.166666666664",-22058.083333333332,-41577.666666666664
"-1699.1666666666642",3813.916666666668,-36697.666666666664
"-33475.166666666664",-18655.083333333332,-40825.666666666664
"-24419.166666666664",-21818.083333333332,-39076.666666666664
"-22243.166666666664",-18159.083333333332,-43108.666666666664
"-36889.166666666664",-22730.083333333332,-41545.666666666664
"-37294.166666666664",-20842.083333333332,-42398.666666666664
"-27497.166666666664",-18655.083333333332,-40478.666666666664
"-28654.166666666664",-21722.083333333332,-41044.666666666664
"-21454.166666666664",-19583.083333333332,-41561.666666666664
"-5198.166666666664",6139.916666666668,-40244.666666666664
"-35065.166666666664",-17215.083333333332,-41342.666666666664
"-31598.166666666664",-20852.083333333332,-40009.666666666664
9521.833333333336,29872.916666666668,-32500.666666666664
"-5406.166666666664",2256.916666666668,-40569.666666666664
"-11470.166666666664",-21956.083333333332,-42062.666666666664
"-32782.166666666664",-20746.083333333332,-41449.666666666664
"-9593.166666666664",-490.0833333333321,-42105.666666666664
"-30062.166666666664",-14719.083333333332,-39310.666666666664
"-23934.166666666664",-17871.083333333332,-42398.666666666664
"-35070.166666666664",-22906.083333333332,-41982.666666666664
"-32403.166666666664",-25034.083333333332,-40244.666666666664
"-21838.166666666664",-23551.083333333332,-40676.666666666664
"-39294.166666666664",-20175.083333333332,-41102.666666666664
"-32435.166666666664",-19412.083333333332,-41017.666666666664
"-35177.166666666664",-19706.083333333332,-40756.666666666664
"-37022.166666666664",-20399.083333333332,-42457.666666666664
"-7795.166666666664",-3012.083333333332,-40862.666666666664
"-32099.166666666664",-22666.083333333332,-42158.666666666664
"-33337.166666666664",-20292.083333333332,-40569.666666666664
"-31102.166666666664",-22431.083333333332,-37150.666666666664
"-38254.166666666664",-18228.083333333332,-40910.666666666664
"-39155.166666666664",-20196.083333333332,-38222.666666666664
"-36046.166666666664",-20138.083333333332,-40425.666666666664
"-32873.166666666664",-21716.083333333332,-37113.666666666664
"-13486.166666666664",-12452.083333333332,-26574.666666666664
"-22777.166666666664",3392.916666666668,-39977.666666666664
"-22905.166666666664",-23562.083333333332,-41470.666666666664
"-23918.166666666664",-19146.083333333332,-41012.666666666664
"-35934.166666666664",-20084.083333333332,-41588.666666666664
"-259.16666666666424",9717.916666666668,-41273.666666666664
"-31902.166666666664",-18500.083333333332,-41102.666666666664
"-34041.166666666664",-19423.083333333332,-39124.666666666664
"-32249.166666666664",-16863.083333333332,-38665.666666666664
"-13699.166666666664",-17471.083333333332,-39310.666666666664
"-31507.166666666664",-18372.083333333332,-43577.666666666664
"-34857.166666666664",-20570.083333333332,-41118.666666666664
"-25059.166666666664",-16468.083333333332,-39268.666666666664
"-24126.166666666664",-17951.083333333332,-41470.666666666664
"-31459.166666666664",-20735.083333333332,-40782.666666666664
"-6137.166666666664",6816.916666666668,-39646.666666666664
"-27875.166666666664",-14442.083333333332,-41513.666666666664
"-34686.166666666664",-21354.083333333332,-41502.666666666664
"-30713.166666666664",-18623.083333333332,-40153.666666666664
"-7107.166666666664",-7839.083333333332,-39753.666666666664
"-29790.166666666664",-24106.083333333332,-40350.666666666664
"-24142.166666666664",-23983.083333333332,-42468.666666666664
"-31065.166666666664",-18372.083333333332,-43945.666666666664
"-798.1666666666642",8459.916666666668,-42057.666666666664
"-31673.166666666664",-19748.083333333332,-40510.666666666664
"-30489.166666666664",-22180.083333333332,-42132.666666666664
"-11486.166666666664",-21428.083333333332,-42878.666666666664
"-33097.166666666664",-20714.083333333332,-40884.666666666664
